BoroCD,AssemDist,the_geom,CounDist,CongDist,StSenDist,BUS_SHLTR_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
104,75,POINT (-73.98923099999996 40.763333000000046),3,10,27,MN0251,9 AV,W 50 ST,-73.989231,40.763333,2031,1,Manhattan,9 AVENUE,33974,1423,0
104,75,POINT (-73.99595099999993 40.753138000000035),3,10,27,MN0253,W 34 ST,9 AV,-73.995951,40.753138,2032,1,Manhattan,WEST 34 STREET,33814,79822,0
104,75,POINT (-74.00076099999995 40.74615600000004),3,10,27,MN0254,W 23 ST,9 AV,-74.000761,40.746156,2033,1,Manhattan,WEST 23 STREET,33540,1166,0
104,75,POINT (-74.00292799999994 40.74915900000008),3,10,27,MN0255,10 AV,W 25 ST,-74.002928,40.749159,2034,1,Manhattan,10 AVENUE,9002530,1301,9000442
104,75,POINT (-73.99887599999994 40.754361000000074),3,10,27,MN0256,W 34 ST,10 AV,-73.998876,40.754361,2035,1,Manhattan,WEST 34 STREET,164601,79816,0
104,67,POINT (-74.00045999999998 40.76160100000004),3,10,31,MN0257,W 42 ST,12 AV,-74.00046,40.761601,2036,1,Manhattan,WEST 42 STREET,305540,178036,0
104,75,POINT (-73.99288299999995 40.76298700000007),3,10,27,MN0259,10 AV,W 47 ST,-73.992883,40.762987,2037,1,Manhattan,10 AVENUE,33854,1284,0
104,75,POINT (-73.99196999999998 40.76423900000003),3,10,27,MN0260,10 AV,W 49 ST,-73.99197,40.764239,2038,1,Manhattan,10 AVENUE,33858,1286,0
104,67,POINT (-73.99106199999994 40.770053000000075),6,10,27,MN0261,W 57 ST,11 AV,-73.991062,40.770053,2039,1,Manhattan,WEST 57 STREET,106112,79961,0
107,67,POINT (-73.98130499999996 40.77886300000006),6,10,29,MN0263,AMSTERDAM AV,W 72 ST,-73.981305,40.778863,2040,1,Manhattan,AMSTERDAM AVENUE,34500,3928,0
107,67,POINT (-73.97803299999998 40.78314100000006),6,10,29,MN0264,W 79 ST,AMSTERDAM AV,-73.978033,40.783141,2041,1,Manhattan,WEST 79 STREET,37203,4106,0
107,67,POINT (-73.97801299999998 40.783386000000064),6,10,29,MN0264A,AMSTERDAM AV,W 79 ST,-73.978013,40.783386,2042,1,Manhattan,AMSTERDAM AVENUE,37101,3921,0
107,67,POINT (-73.97529999999995 40.78770000000003),6,10,31,MN0267,W 86 ST,AMSTERDAM AV,-73.9753,40.7877,2043,1,Manhattan,WEST 86 STREET,165927,3610,0
107,69,POINT (-73.97006899999997 40.794256000000075),7,10,30,MN0268,AMSTERDAM AV,W 96 ST,-73.970069,40.794256,2044,1,Manhattan,AMSTERDAM AVENUE,37342,3816,0
107,69,POINT (-73.96355999999997 40.80274300000008),7,13,30,MN0269,W 110 ST,AMSTERDAM AV,-73.96356,40.802743,2045,1,Manhattan,CATHEDRAL PARKWAY,38332,23240,0
109,69,POINT (-73.96079499999996 40.80697600000008),7,10,30,MN0270,AMSTERDAM AV,W 116 ST,-73.960795,40.806976,2046,1,Manhattan,AMSTERDAM AVENUE,9017007,3836,0
109,69,POINT (-73.96137799999997 40.80659000000003),7,10,30,MN0271,AMSTERDAM AV,W 116 ST,-73.961378,40.80659,2047,1,Manhattan,AMSTERDAM AVENUE,38248,3835,0
109,69,POINT (-73.96043099999997 40.80787900000007),7,10,30,MN0272,AMSTERDAM AV,W 118 ST,-73.960431,40.807879,2048,1,Manhattan,AMSTERDAM AVENUE,9017008,3836,0
109,70,POINT (-73.95978799999995 40.80835700000006),7,10,30,MN0273,AMSTERDAM AV,W 118 ST,-73.959788,40.808357,2049,1,Manhattan,AMSTERDAM AVENUE,38361,3837,0
109,69,POINT (-73.95952799999998 40.80911700000007),7,10,30,MN0274,AMSTERDAM AV,W 120 ST,-73.959528,40.809117,2050,1,Manhattan,AMSTERDAM AVENUE,38362,3838,0
109,70,POINT (-73.95892099999998 40.80954800000006),7,10,30,MN0275,AMSTERDAM AV,W 120 ST,-73.958921,40.809548,2051,1,Manhattan,AMSTERDAM AVENUE,38371,3839,0
109,70,POINT (-73.95649399999996 40.81384000000003),7,13,31,MN0276,W 125 ST,AMSTERDAM AV,-73.956494,40.81384,2052,1,Manhattan,WEST 125 STREET,9009586,19407,0
109,69,POINT (-73.95599999999996 40.81284000000005),7,13,30,MN0277,W 125 ST,AMSTERDAM AV,-73.956,40.81284,2053,1,Manhattan,WEST 125 STREET,229770,123542,0
109,70,POINT (-73.95054999999996 40.82100500000007),9,13,31,MN0279,AMSTERDAM AV,W 138 ST,-73.95055,40.821005,2054,1,Manhattan,AMSTERDAM AVENUE,38688,3854,0
109,71,POINT (-73.94884299999995 40.823750000000075),7,13,30,MN0280,AMSTERDAM AV,W 143 ST,-73.948843,40.82375,2055,1,Manhattan,AMSTERDAM AVENUE,38791,3858,0
109,71,POINT (-73.94791199999997 40.82502100000005),7,13,31,MN0281,AMSTERDAM AV,W 145 ST,-73.947912,40.825021,2056,1,Manhattan,AMSTERDAM AVENUE,38796,3860,0
109,71,POINT (-73.94726199999997 40.82550200000003),7,13,30,MN0282,AMSTERDAM AV,W 145 ST,-73.947262,40.825502,2057,1,Manhattan,AMSTERDAM AVENUE,38801,3861,0
109,71,POINT (-73.94788099999994 40.82524500000005),7,13,31,MN0283,W 145 ST,AMSTERDAM AV,-73.947881,40.825245,2058,1,Manhattan,WEST 145 STREET,166516,67049,0
112,71,POINT (-73.94283599999994 40.83200500000004),7,13,31,MN0284,AMSTERDAM AV,W 156 ST,-73.942836,40.832005,2059,1,Manhattan,AMSTERDAM AVENUE,70651,3871,0
112,71,POINT (-73.94023999999996 40.835522000000026),7,13,31,MN0285,AMSTERDAM AV,W 161 ST,-73.94024,40.835522,2060,1,Manhattan,AMSTERDAM AVENUE,70677,3877,43341
112,72,POINT (-73.93089799999996 40.84831400000007),10,13,31,MN0287,AMSTERDAM AV,W 181 ST,-73.930898,40.848314,2061,1,Manhattan,AMSTERDAM AVENUE,71353,3908,43732
112,71,POINT (-73.93588399999999 40.856903000000045),10,13,31,MN0288,FT WASHINGTON AV,W 190 ST,-73.935884,40.856903,2062,1,Manhattan,FT WASHINGTON AVENUE,119267,28183,0
112,71,POINT (-73.93808299999995 40.85115500000006),10,13,31,MN0289,FT WASHINGTON AV,W 181 ST,-73.938083,40.851155,2063,1,Manhattan,FT WASHINGTON AVENUE,70988,28180,0
112,71,POINT (-73.93849999999998 40.850636000000065),10,13,31,MN0290,FT WASHINGTON AV,W 181 ST,-73.9385,40.850636,2064,1,Manhattan,FT WASHINGTON AVENUE,70965,28179,0
112,71,POINT (-73.94042999999994 40.84588300000007),10,13,31,MN0291,FT WASHINGTON AV,W 174 ST,-73.94043,40.845883,2065,1,Manhattan,FT WASHINGTON AVENUE,70736,28153,0
112,71,POINT (-73.94325099999998 40.839950000000044),7,13,31,MN0293,FT WASHINGTON AV,W 165 ST,-73.943251,40.83995,2066,1,Manhattan,FT WASHINGTON AVENUE,39070,28160,0
112,72,POINT (-73.93401399999993 40.84914800000007),10,13,31,MN0294,ST NICHOLAS AV,W 181 ST,-73.934014,40.849148,2067,1,Manhattan,ST NICHOLAS AVENUE,71123,19654,0
109,71,POINT (-73.94284899999997 40.82750400000003),9,13,30,MN0295,ST NICHOLAS AV,W 150 ST,-73.942849,40.827504,2068,1,Manhattan,WEST 150 STREET,70613,82672,43306
109,70,POINT (-73.94804399999998 40.81733400000007),9,13,30,MN0297,ST NICHOLAS AV,W 135 ST,-73.948044,40.817334,2069,1,Manhattan,PEDESTRIAN AND BIKE PATH LINK,241179,177001,9032105
110,70,POINT (-73.95206699999994 40.81044000000003),9,13,30,MN0299,W 125 ST,ST NICHOLAS AV,-73.952067,40.81044,2070,1,Manhattan,WEST 125 STREET,38636,19402,0
109,70,POINT (-73.95427799999999 40.81136300000003),7,13,30,MN0301,W 125 ST,MORNINGSIDE AV,-73.954278,40.811363,2071,1,Manhattan,WEST 125 STREET,38507,19404,0
110,70,POINT (-73.93803599999995 40.81243200000006),9,13,30,MN0305,5 AV,W 135 ST,-73.938036,40.812432,2072,1,Manhattan,5 AVENUE,9001629,26903,0
110,70,POINT (-73.94247699999994 40.80661800000007),9,13,30,MN0306,W 125 ST,5 AV,-73.942477,40.806618,2073,1,Manhattan,WEST 125 STREET,9017011,19419,0
110,70,POINT (-73.94581599999998 40.808032000000026),9,13,30,MN0307,W 125 ST,MALCOLM X BLVD,-73.945816,40.808032,2074,1,Manhattan,WEST 125 STREET,9017009,19400,0
110,71,POINT (-73.93664999999999 40.820726000000036),9,13,30,MN0310,W 145 ST,MALCOLM X BLVD,-73.93665,40.820726,2075,1,Manhattan,WEST 145 STREET,173148,67057,0
110,71,POINT (-73.93945099999996 40.82168600000006),9,13,30,MN0311,W 145 ST,ADAM CLAYTON POWELL BLVD,-73.939451,40.821686,2076,1,Manhattan,WEST 145 STREET,173145,67055,0
110,71,POINT (-73.93948599999999 40.82141900000005),9,13,30,MN0313,ADAM CLAYTON POWELL BLVD,W 145 ST,-73.939486,40.821419,2077,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,158751,19150,0
110,70,POINT (-73.94406399999997 40.81512100000003),9,13,30,MN0315,ADAM CLAYTON POWELL BLVD,W 135 ST,-73.944064,40.815121,2078,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,159102,19160,0
110,70,POINT (-73.94331399999999 40.815526000000034),9,13,30,MN0316,ADAM CLAYTON POWELL BLVD,W 135 ST,-73.943314,40.815526,2079,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,134000,19202,0
110,70,POINT (-73.94837699999994 40.80924600000003),9,13,30,MN0317,ADAM CLAYTON POWELL BLVD,W 125 ST,-73.948377,40.809246,2080,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,158619,19169,0
110,70,POINT (-73.94796899999994 40.80871300000007),9,13,30,MN0318,W 125 ST,ADAM CLAYTON POWELL BLVD,-73.947969,40.808713,2081,1,Manhattan,WEST 125 STREET,9017010,19400,0
110,70,POINT (-73.94877999999994 40.809281000000055),9,13,30,MN0319,W 125 ST,ADAM CLAYTON POWELL BLVD,-73.94878,40.809281,2082,1,Manhattan,WEST 125 STREET,9017015,19401,0
110,70,POINT (-73.95085099999994 40.809920000000034),9,13,30,MN0320,W 125 ST,FREDERICK DOUGLASS BLVD,-73.950851,40.80992,2083,1,Manhattan,WEST 125 STREET,9017016,19401,0
110,70,POINT (-73.95157899999998 40.81045500000005),9,13,30,MN0321,W 125 ST,FREDERICK DOUGLASS BLVD,-73.951579,40.810455,2084,1,Manhattan,WEST 125 STREET,38636,19402,0
110,71,POINT (-73.94161899999995 40.82259800000003),9,13,30,MN0323,W 145 ST,FREDERICK DOUGLASS BLVD,-73.941619,40.822598,2085,1,Manhattan,WEST 145 STREET,173145,67055,0
112,72,POINT (-73.91465299999999 40.87095300000004),10,13,31,MN0324,BROADWAY,W 218 ST,-73.914653,40.870953,2086,1,Manhattan,BROADWAY,270714,155404,9037698
112,72,POINT (-73.91625099999999 40.86973000000006),10,13,31,MN0325,BROADWAY,W 215 ST,-73.916251,40.86973,2087,1,Manhattan,BROADWAY,72913,3064,44649
112,72,POINT (-73.92010499999998 40.86791200000005),10,13,31,MN0326,BROADWAY,ISHAM ST,-73.920105,40.867912,2088,1,Manhattan,BROADWAY,72754,3059,0
112,72,POINT (-73.92185699999999 40.867579000000035),10,13,31,MN0327,BROADWAY,W 207 ST,-73.921857,40.867579,2089,1,Manhattan,BROADWAY,72664,3058,0
112,72,POINT (-73.92352999999997 40.866982000000064),10,13,31,MN0328,BROADWAY,W 204 ST,-73.92353,40.866982,2090,1,Manhattan,BROADWAY,72614,3057,0
112,72,POINT (-73.93574999999998 40.849950000000035),10,13,31,MN0330,BROADWAY,W 181 ST,-73.93575,40.84995,2091,1,Manhattan,BROADWAY,70978,3029,43604
112,71,POINT (-73.93604499999998 40.84999000000005),10,13,31,MN0331,BROADWAY,W 181 ST,-73.936045,40.84999,2092,1,Manhattan,BROADWAY,70978,3029,0
112,72,POINT (-73.94009599999998 40.84028900000004),10,13,31,MN0332,BROADWAY,W 167 ST,-73.940096,40.840289,2093,1,Manhattan,BROADWAY,145384,2923,92734
109,71,POINT (-73.94620299999997 40.83258900000004),7,13,31,MN0334,BROADWAY,W 155 ST,-73.946203,40.832589,2094,1,Manhattan,BROADWAY,159093,2903,0
109,71,POINT (-73.95002899999997 40.82670400000006),7,13,31,MN0335,BROADWAY,W 145 ST,-73.950029,40.826704,2095,1,Manhattan,BROADWAY,159171,2943,0
109,70,POINT (-73.95196199999998 40.82404100000008),7,13,30,MN0337,BROADWAY,W 141 ST,-73.951962,40.824041,2096,1,Manhattan,BROADWAY,158797,2947,0
109,70,POINT (-73.95310199999994 40.823131000000046),7,13,31,MN0339,BROADWAY,W 140 ST,-73.953102,40.823131,2097,1,Manhattan,BROADWAY,159092,2889,0
109,70,POINT (-73.95393999999999 40.82132000000007),7,13,31,MN0340,BROADWAY BETWEEN HAMILTON & W 137 ST,BETWEEN HAMILTON & W 137 ST,-73.95394,40.82132,2098,1,Manhattan,BROADWAY,159264,2951,88194
109,70,POINT (-73.95639899999998 40.81862300000006),7,13,31,MN0341,BROADWAY,W 133 ST,-73.956399,40.818623,2099,1,Manhattan,BROADWAY,158875,2882,0
109,70,POINT (-73.95593499999995 40.818617000000074),7,13,31,MN0342,BROADWAY,W 133 ST,-73.955935,40.818617,2100,1,Manhattan,BROADWAY,158735,2957,78807
109,69,POINT (-73.96427799999998 40.81118600000008),7,10,31,MN0343,RIVERSIDE DR,W 120 ST,-73.964278,40.811186,2101,1,Manhattan,RIVERSIDE DRIVE,159112,3132,78247
109,69,POINT (-73.96384299999994 40.80777400000005),7,10,30,MN0345,BROADWAY,W 116 ST,-73.963843,40.807774,2102,1,Manhattan,BROADWAY,158604,2971,78136
109,69,POINT (-73.96428799999995 40.80781600000006),7,10,30,MN0346,BROADWAY,W 116 ST,-73.964288,40.807816,2103,1,Manhattan,BROADWAY,158983,2869,0
109,69,POINT (-73.96518699999996 40.806579000000056),7,10,31,MN0348,BROADWAY,W 114 ST,-73.965187,40.806579,2104,1,Manhattan,BROADWAY,158779,2867,0
109,69,POINT (-73.96609799999999 40.80532100000005),7,10,31,MN0350,BROADWAY,W 112 ST,-73.966098,40.805321,2105,1,Manhattan,BROADWAY,159155,2865,0
107,69,POINT (-73.96614299999999 40.80382700000007),7,10,31,MN0352,W 110 ST,BROADWAY,-73.966143,40.803827,2106,1,Manhattan,CATHEDRAL PARKWAY,293799,164224,0
107,69,POINT (-73.96727099999998 40.80307200000004),7,10,31,MN0353,BROADWAY,W 108 ST,-73.967271,40.803072,2107,1,Manhattan,BROADWAY,159132,2978,0
107,69,POINT (-73.96766999999994 40.801548000000025),7,10,31,MN0354,BROADWAY,W 106 ST,-73.96767,40.801548,2108,1,Manhattan,BROADWAY,158634,2980,0
107,69,POINT (-73.96811399999996 40.801075000000026),6,10,30,MN0355,BROADWAY,W 106 ST,-73.968114,40.801075,2109,1,Manhattan,BROADWAY,302141,176494,9048137
107,69,POINT (-73.96852199999995 40.799600000000055),6,10,31,MN0356,BROADWAY,W 104 ST,-73.968522,40.7996,2110,1,Manhattan,BROADWAY,159022,3079,0
107,69,POINT (-73.96936299999999 40.798313000000064),6,10,31,MN0357,BROADWAY,W 102 ST,-73.969363,40.798313,2111,1,Manhattan,BROADWAY,159083,3081,0
107,69,POINT (-73.96914699999996 40.797964000000036),7,10,30,MN0358,BROADWAY,W 101 ST,-73.969147,40.797964,2112,1,Manhattan,BROADWAY,152672,2985,0
107,69,POINT (-73.97029699999996 40.79702400000008),6,10,31,MN0359,BROADWAY,W 100 ST,-73.970297,40.797024,2113,1,Manhattan,BROADWAY,159040,3083,0
107,67,POINT (-73.97402299999999 40.79193600000008),6,10,31,MN0362,BROADWAY,W 92 ST,-73.974023,40.791936,2114,1,Manhattan,BROADWAY,158689,3091,0
107,67,POINT (-73.97375299999999 40.791645000000074),6,10,30,MN0363,BROADWAY,W 91 ST,-73.973753,40.791645,2115,1,Manhattan,BROADWAY,159272,2995,0
107,67,POINT (-73.97497899999996 40.79065500000007),6,10,31,MN0364,BROADWAY,W 90 ST,-73.974979,40.790655,2116,1,Manhattan,BROADWAY,158936,3093,0
107,67,POINT (-73.97583999999995 40.789473000000044),6,10,31,MN0365,BROADWAY,W 88 ST,-73.97584,40.789473,2117,1,Manhattan,BROADWAY,158680,3095,0
107,67,POINT (-73.97511599999996 40.78977000000003),6,10,31,MN0366,BROADWAY,W 88 ST,-73.975116,40.78977,2118,1,Manhattan,BROADWAY,158978,2998,0
107,67,POINT (-73.97603099999998 40.78856200000007),6,10,31,MN0367,BROADWAY,W 86 ST,-73.976031,40.788562,2119,1,Manhattan,BROADWAY,158889,3000,0
107,67,POINT (-73.97688499999998 40.78816000000006),6,10,31,MN0368,BROADWAY,W 86 ST,-73.976885,40.78816,2120,1,Manhattan,BROADWAY,301995,176454,9048083
107,67,POINT (-73.97798399999994 40.786861000000044),6,10,31,MN0371,BROADWAY,W 84 ST,-73.977984,40.786861,2121,1,Manhattan,BROADWAY,158616,3099,0
107,67,POINT (-73.97817099999997 40.78597300000007),6,10,31,MN0372,BROADWAY,W 82 ST,-73.978171,40.785973,2122,1,Manhattan,BROADWAY,158802,3004,0
107,67,POINT (-73.97958899999998 40.78406200000006),6,10,29,MN0373,BROADWAY,W 79 ST,-73.979589,40.784062,2123,1,Manhattan,BROADWAY,159291,3007,0
107,67,POINT (-73.98036899999994 40.78366300000005),6,10,29,MN0374,BROADWAY,W 79 ST,-73.980369,40.783663,2124,1,Manhattan,BROADWAY,158754,3104,0
107,67,POINT (-73.98036099999996 40.783893000000035),6,10,29,MN0375,W 79 ST,BROADWAY,-73.980361,40.783893,2125,1,Manhattan,WEST 79 STREET,164915,4095,0
107,67,POINT (-73.98050599999993 40.78266700000006),6,10,29,MN0377,BROADWAY,W 77 ST,-73.980506,40.782667,2126,1,Manhattan,BROADWAY,158753,3009,0
107,67,POINT (-73.98133599999994 40.78157200000004),6,10,29,MN0378,BROADWAY,W 76 ST,-73.981336,40.781572,2127,1,Manhattan,BROADWAY,159068,3107,0
107,67,POINT (-73.98103299999997 40.78125800000004),6,10,29,MN0379,BROADWAY,W 75 ST,-73.981033,40.781258,2128,1,Manhattan,BROADWAY,159123,3011,0
107,67,POINT (-73.98178299999995 40.780117000000075),6,10,29,MN0380,BROADWAY,W 74 ST,-73.981783,40.780117,2129,1,Manhattan,BROADWAY,158962,2847,0
107,67,POINT (-73.98247599999996 40.77907600000003),6,10,29,MN0382,W 72 ST,BROADWAY,-73.982476,40.779076,2130,1,Manhattan,WEST 72 STREET,34505,16614,0
107,67,POINT (-73.98231499999997 40.77686600000004),6,10,27,MN0384,BROADWAY,W 70 ST,-73.982315,40.776866,2131,1,Manhattan,BROADWAY,159038,2819,0
107,67,POINT (-73.98191699999995 40.77656200000007),6,10,27,MN0385,BROADWAY,W 69 ST,-73.981917,40.776562,2132,1,Manhattan,BROADWAY,159143,2841,0
107,67,POINT (-73.98726399999998 40.77621700000003),6,10,27,MN0389,WEST END AV,W 66 ST,-73.987264,40.776217,2133,1,Manhattan,WEST END AVENUE,9009497,2796,21636
107,75,POINT (-73.98238499999997 40.77197000000007),6,10,27,MN0392,BROADWAY,W 64 ST,-73.982385,40.77197,2134,1,Manhattan,BROADWAY,158621,2826,0
107,67,POINT (-73.98231499999997 40.769513000000074),3,10,27,MN0395,BROADWAY,W 61 ST,-73.982315,40.769513,2135,1,Manhattan,BROADWAY,158858,2829,0
107,75,POINT (-73.98190699999998 40.76949600000006),3,10,27,MN0396,BROADWAY,W 61 ST,-73.981907,40.769496,2136,1,Manhattan,BROADWAY,158808,2832,78601
106,74,POINT (-73.98227899999995 40.73131700000005),4,12,27,MN0403,E 14 ST,1 AV,-73.982279,40.731317,2137,1,Manhattan,EAST 14 STREET,134534,77341,102831
106,74,POINT (-73.97825999999998 40.72961000000004),4,12,27,MN0404,14 ST BETWEEN AVE B & AVE A,BETWEEN AVE B & AVE A,-73.97826,40.72961,2138,1,Manhattan,EAST 14 STREET,9009243,0,0
103,74,POINT (-73.97836499999994 40.72947400000004),2,12,27,MN0404A,E 14 ST,AV B,-73.978365,40.729474,2139,1,Manhattan,EAST 14 STREET,9009247,19111,0
111,68,POINT (-73.94880099999995 40.78569300000004),5,12,29,MN0405,3 AV,E 96 ST,-73.948801,40.785693,2140,1,Manhattan,3 AVENUE,37899,3692,23723
102,66,POINT (-74.00653199999994 40.73153000000008),3,10,27,MN0408,HUDSON ST,BARROW ST,-74.006532,40.73153,2141,1,Manhattan,HUDSON STREET,31938,618,20281
111,68,POINT (-73.94754599999999 40.78742200000005),8,13,29,MN0409,3 AV,E 99 ST,-73.947546,40.787422,2142,1,Manhattan,3 AVENUE,37916,3695,0
106,74,POINT (-73.97469599999994 40.733062000000075),4,12,27,MN0410,AV C,E 20 ST,-73.974696,40.733062,2143,1,Manhattan,AVENUE C,217308,115750,0
102,66,POINT (-74.00322699999998 40.72712300000006),3,10,26,MN0606,6 AV,PRINCE ST,-74.003227,40.727123,2144,1,Manhattan,AVENUE OF THE AMERICAS,32143,972,0
102,66,POINT (-74.00875099999996 40.73332000000005),3,10,27,MN0612,W 10 ST,WASHINGTON ST,-74.008751,40.73332,2145,1,Manhattan,WEST 10 STREET,31704,710,20145
102,66,POINT (-74.00623899999994 40.73333900000006),3,10,27,MN0618,HUDSON ST,CHRISTOPHER ST,-74.006239,40.733339,2146,1,Manhattan,HUDSON STREET,31966,621,0
103,74,POINT (-73.97633699999994 40.72730100000007),2,7,27,MN0627,AV C,E 12 ST,-73.976337,40.727301,2147,1,Manhattan,AVENUE C,9003349,2071,9001422
106,74,POINT (-73.98214999999993 40.731250000000045),4,12,27,MN0630,14 ST BETWEEN AVE A & 1ST AV,BETWEEN AVE A & 1ST AV,-73.98215,40.73125,2148,1,Manhattan,EAST 14 STREET,294706,0,102831
103,74,POINT (-73.98410399999995 40.72509300000007),2,12,27,MN0634,AV A,E 5 ST,-73.984104,40.725093,2149,1,Manhattan,AVENUE A,33098,4343,0
103,65,POINT (-73.98958299999998 40.712594000000024),1,7,26,MN0640,MADISON ST,RUTGERS ST,-73.989583,40.712594,2150,1,Manhattan,MADISON STREET,231622,124785,9030000
103,74,POINT (-73.98294099999998 40.72704700000003),2,12,27,MN0646,AV A,E 9 ST,-73.982941,40.727047,2151,1,Manhattan,AVENUE A,33112,4346,0
103,74,POINT (-73.97705799999994 40.72630400000003),2,12,27,MN0654,AV C,E 11 ST,-73.977058,40.726304,2152,1,Manhattan,AVENUE C,34604,2068,21792
103,74,POINT (-73.98274099999998 40.726973000000044),2,12,27,MN0655,AV A,ST MARKS PL,-73.982741,40.726973,2153,1,Manhattan,AVENUE A,33112,4346,0
103,65,POINT (-73.98075099999994 40.71335300000004),2,7,26,MN0658,JACKSON ST,MADISON ST,-73.980751,40.713353,2154,1,Manhattan,JACKSON STREET,9005894,96914,9001149
104,75,POINT (-74.00570099999999 40.745389000000046),3,10,27,MN0666,10 AV,W 19 ST,-74.005701,40.745389,2155,1,Manhattan,10 AVENUE,33382,1307,0
107,67,POINT (-73.98732899999999 40.77060400000005),3,10,27,MN0696,AMSTERDAM AV,W 59 ST,-73.987329,40.770604,2156,1,Manhattan,AMSTERDAM AVENUE,33998,3941,0
105,75,POINT (-73.99125199999997 40.739446000000044),3,12,28,MN0697,5 AV,W 20 ST,-73.991252,40.739446,2157,1,Manhattan,5 AVENUE,32818,1919,0
105,75,POINT (-73.98989099999994 40.74131700000004),3,12,28,MN0698,5 AV,W 23 ST,-73.989891,40.741317,2158,1,Manhattan,5 AVENUE,33001,1922,0
105,75,POINT (-73.98711299999997 40.74512400000003),4,12,28,MN0700,5 AV,W 29 ST,-73.987113,40.745124,2159,1,Manhattan,5 AVENUE,33889,1929,0
105,75,POINT (-73.98536999999999 40.74752500000005),4,12,27,MN0703A,5 AV,W 33 ST,-73.98537,40.747525,2160,1,Manhattan,5 AVENUE,34020,1933,0
105,75,POINT (-73.99365399999994 40.74708100000004),3,12,27,MN0704,7 AV,W 28 ST,-73.993654,40.747081,2161,1,Manhattan,7 AVENUE,33652,1345,0
104,75,POINT (-73.99524599999995 40.74381100000005),3,12,27,MN0742,W 23 ST,7 AV,-73.995246,40.743811,2162,1,Manhattan,WEST 23 STREET,32830,1168,0
104,75,POINT (-73.99885999999998 40.74554800000004),3,10,27,MN0743,W 23 ST,8 AV,-73.99886,40.745548,2163,1,Manhattan,WEST 23 STREET,33540,1166,0
105,75,POINT (-73.98093199999994 40.746796000000074),2,12,28,MN0744,E 34 ST,PARK AV,-73.980932,40.746796,2164,1,Manhattan,EAST 34 STREET,164791,4117,0
106,74,POINT (-73.97473199999996 40.72992700000003),4,12,27,MN0758,AV C,E 16 ST,-73.974732,40.729927,2165,1,Manhattan,AVENUE C,165002,0,21868
106,74,POINT (-73.97561999999994 40.72871300000003),4,12,27,MN0759,AV C,E 14 ST,-73.97562,40.728713,2166,1,Manhattan,AVENUE C,164942,0,92160
107,67,POINT (-73.98418099999998 40.77956800000004),6,10,29,MN0763,W 72 ST,WEST END AV,-73.984181,40.779568,2167,1,Manhattan,WEST 72 STREET,34505,16614,0
107,67,POINT (-73.98474899999997 40.77963500000004),6,10,29,MN0764,WEST END AV,W 72 ST,-73.984749,40.779635,2168,1,Manhattan,WEST END AVENUE,34404,2794,0
107,67,POINT (-73.98730699999999 40.77511500000003),6,10,31,MN0766,W 65 ST,WEST END AV,-73.987307,40.775115,2169,1,Manhattan,WEST 65 STREET,9002565,4267,0
107,67,POINT (-73.98449399999998 40.773900000000026),6,10,27,MN0767,W 65 ST,AMSTERDAM AV,-73.984494,40.7739,2170,1,Manhattan,WEST 65 STREET,164868,4268,0
107,69,POINT (-73.96220699999998 40.800358000000074),7,13,30,MN0770,COLUMBUS AV,W 108 ST,-73.962207,40.800358,2171,1,Manhattan,COLUMBUS AVENUE,38225,2271,0
107,69,POINT (-73.97251099999994 40.78622700000005),6,10,29,MN0775,COLUMBUS AV,W 86 ST,-73.972511,40.786227,2172,1,Manhattan,COLUMBUS AVENUE,37215,2253,0
107,69,POINT (-73.97500199999996 40.78281400000003),6,10,29,MN0776,COLUMBUS AV,W 80 ST,-73.975002,40.782814,2173,1,Manhattan,COLUMBUS AVENUE,37206,2249,23338
